unix_seconds;temperature
1666410809.700376;1.5
1666410827.700376;1.5044993250303742
1666410845.700376;1.5089946009719166
1666410863.700376;1.5134817823797015
1666410881.700376;1.517956831093338
1666410899.700376;1.5224157198710397
1666410917.700376;1.5268544360138736
1666410935.700376;1.5312689849769148
1666410953.700376;1.53565539396407
1666410971.700376;1.5400097155033248
1666410989.700376;1.544328030999201
1666411007.700376;1.5486064542592304
1666411025.700376;1.5528411349912634
1666411043.700376;1.5570282622684744
1666411061.700376;1.5611640679589354
1666411079.700376;1.5652448301166846
1666411097.700376;1.5692668763312225
1666411115.700376;1.5732265870324362
1666411133.700376;1.577120398747967
1666411151.700376;1.5809448073100953
1666411169.700376;1.5846963710092554
1666411187.700376;1.5883717136913407
1666411205.700376;1.5919675277960152
1666411223.700376;1.5954805773332952
1666411241.700376;1.5989077007957209
1666411259.700376;1.6022458140035
1666411277.700376;1.6054919128800615
1666411295.700376;1.6086430761555213
1666411313.700376;1.6116964679956292
1666411331.700376;1.6146493405538256
1666411349.700376;1.6174990364441226
1666411367.700376;1.6202429911325666
1666411385.700376;1.6228787352451497
1666411403.700376;1.6254038967900781
1666411421.700376;1.6278162032924044
1666411439.700376;1.6301134838391027
1666411457.700376;1.632293671032742
1666411475.700376;1.6343548028520072
1666411493.700376;1.6362950244173824
1666411511.700376;1.6381125896604203
1666411529.700376;1.639805862895084
1666411547.700376;1.6413733202897547
1666411565.700376;1.6428135512385775
1666411583.700376;1.644125259630911
1666411601.700376;1.6453072650177396
1666411619.700376;1.6463585036739987
1666411637.700376;1.6472780295558538
1666411655.700376;1.6480650151520777
1666411673.700376;1.6487187522287532
1666411691.700376;1.6492386524666371
1666411709.700376;1.6496242479906083
1666411727.700376;1.6498751917907213
1666411745.700376;1.649991258034495
1666411763.700376;1.6499723422701438
1666411781.700376;1.6498184615205789
1666411799.700376;1.6495297542680878
1666411817.700376;1.6491064803297113
1666411835.700376;1.648549020623424
1666411853.700376;1.647857876825333
1666411871.700376;1.6470336709182067
1666411889.700376;1.6460771446317293
1666411907.700376;1.6449891587749947
1666411925.700376;1.6437706924618372
1666411943.700376;1.6424228422296947
1666411961.700376;1.6409468210527987
1666411979.700376;1.6393439572505804
1666411997.700376;1.6376156932922714
1666412015.700376;1.6357635844987803
1666412033.700376;1.6337892976430068
1666412051.700376;1.6316946094498617
1666412069.700376;1.629481404997331
1666412087.700376;1.6271516760200355
1666412105.700376;1.6247075191168023
1666412123.700376;1.6221511338638694
1666412141.700376;1.619484820835413
1666412159.700376;1.6167109795331882
1666412177.700376;1.6138321062271384
1666412195.700376;1.6108507917089205
1666412213.700376;1.607769718960369
1666412231.700376;1.6045916607389907
1666412249.700376;1.6013194770826726
1666412267.700376;1.5979561127358397
1666412285.700376;1.5945045944993839
1666412303.700376;1.5909680285067471
1666412321.700376;1.587349597428612
1666412339.700376;1.5836525576087126
1666412357.700376;1.5798802361333433
1666412375.700376;1.5760360278372079
1666412393.700376;1.5721233922482971
1666412411.700376;1.5681458504745458
1666412429.700376;1.5641069820350744
1666412447.700376;1.560010421638863
1666412465.700376;1.5558598559137584
1666412483.700376;1.5516590200887586
1666412501.700376;1.547411694632558
1666412519.700376;1.5431217018513819
1666412537.700376;1.5387929024491667
1666412555.700376;1.5344291920531896
1666412573.700376;1.5300344977082658
1666412591.700376;1.525612774342672
1666412609.700376;1.52116800120898
1666412627.700376;1.5167041783029975
1666412645.700376;1.5122253227640403
1666412663.700376;1.50773546525978
1666412681.700376;1.5032386463589145
1666412699.700376;1.4987389128949278
1666412717.700376;1.4942403143242147
1666412735.700376;1.489746899081843
1666412753.700376;1.4852627109382337
1666412771.700376;1.480791785360043
1666412789.700376;1.4763381458785128
1666412807.700376;1.4719058004685646
1666412825.700376;1.4674987379418931
1666412843.700376;1.4631209243573045
1666412861.700376;1.4587762994515314
1666412879.700376;1.4544687730937356
1666412897.700376;1.45020222176689
