unix_seconds;temperature
1666420774.286242;10.55799600008
1666420684.286242;10.67570022247479
1666423575.0862422;10.81513919343154
1666423873.8862422;11.202422965091259
1666422336.686242;10.279832932939676
1666421879.486242;11.369147120610332
1666424251.8862422;10.766923338138763
1666420986.686242;11.00047168125901
1666424158.286242;10.623918487994017
1666422556.286242;11.110302808360203
1666423589.486242;11.54249473148934
1666423283.486242;11.656898941241604
1666423085.486242;11.544972146192276
1666423686.686242;11.456276604992732
1666423812.686242;11.874692747185925
1666423333.8862422;12.697449411287808
1666422639.0862422;12.495177752519476
1666422160.286242;12.518253176415653
1666423495.8862422;11.850197873201678
1666421656.286242;12.14847441660498
1666424482.286242;12.962025594538789
1666422426.686242;12.506644087676289
1666424107.8862422;13.169855266502328
1666420605.0862422;12.375080441366258
1666423193.486242;13.361923172299079
1666420705.8862422;13.36587709960629
1666422559.8862422;12.592938706528477
1666421303.486242;13.119870488011918
1666423805.486242;12.510191070901705
1666424709.0862422;12.818702875100463
1666424683.8862422;12.691957128625546
1666424680.286242;13.207910359329922
1666421285.486242;13.46562715333126
1666421411.486242;13.086446240239784
1666422984.686242;13.146709278814352
1666420993.8862422;12.811650455378146
1666424403.0862422;12.13133368786071
1666424097.0862422;13.041823528204336
1666421350.286242;12.54728262610726
1666424435.486242;12.049700550436043
1666424907.0862422;12.096979988821579
1666422052.286242;11.600519763628304
1666424640.686242;11.599669130318453
1666424313.0862422;11.731024581748093
1666424525.486242;11.763647129577844
1666421692.286242;11.833542310560553
1666422855.0862422;11.154494091618535
1666423672.286242;10.632082604954523
1666422091.8862422;11.140363203658142
1666422995.486242;10.600872110495207
1666421911.8862422;10.897985619369532
1666424759.486242;9.864204281528783
1666421472.686242;10.63611681603809
1666424471.486242;9.795848708253263
1666423517.486242;10.508229124134061
1666424615.486242;9.82864045754381
1666421587.8862422;10.426672614628046
1666424370.686242;10.043960996476187
1666423891.8862422;9.65848367709181
1666421296.286242;10.031152001910781
1666423258.286242;9.33919604920063
1666423945.8862422;8.544141204392808
1666423272.686242;9.153531476201017
1666425083.486242;8.255148596866
1666423848.686242;8.843778412695888
1666422657.0862422;8.148090406337747
1666425310.286242;7.5460619808560025
1666425393.0862422;8.16066519753449
1666425346.286242;8.166381231885566
1666422340.286242;7.298502128845052
1666423827.0862422;7.3905033853273245
