unix_seconds;temperature
1666438252.442554;5.133899768166347
1666438306.442554;5.400841950961996
1666438360.442554;5.852919600801486
1666438414.442554;6.154509599574312
1666438468.442554;6.139415785570817
1666438522.442554;6.482509767371115
1666438576.442554;6.788475752056258
1666438630.442554;6.814343790277898
1666438684.442554;6.952014818169106
1666438738.442554;6.997724381908282
1666438792.442554;6.953490976021719
1666438846.442554;6.862573361158544
1666438900.442554;6.817385155137096
1666438954.442554;6.59766741243698
1666439008.442554;6.219216513709798
1666439062.442554;6.156820830990921
1666439116.442554;5.606289793652039
1666439170.442554;5.469970751418139
1666439224.442554;5.212430383413032
1666439278.442554;4.897301845988561
1666439332.442554;4.1969904760793
1666439386.442554;4.179101149720385
1666439440.442554;3.7964296381396068
1666439494.442554;3.4130203956586485
1666439548.442554;3.2569442577709533
1666439602.442554;3.093934073334159
1666439656.442554;3.094062776511559
1666439710.442554;3.0007356602939947
1666439764.442554;3.0014183870769324
1666439818.442554;3.142263961887976
1666439872.442554;3.232742120578651
1666439926.442554;3.3573043667613764
1666439980.442554;3.6963593999365925
1666440034.442554;3.7452235958214115
1666440088.442554;4.10063999144505
1666440142.442554;4.642689684421592
1666440196.442554;4.687620537577895
1666440250.442554;5.219468622182091
1666440304.442554;5.582901995824021
1666440358.442554;5.836523761268581
1666440412.442554;6.204503106399033
1666440466.442554;6.290126610596001
1666440520.442554;6.745584099857064
1666440574.442554;6.807697549643301
1666440628.442554;6.957579808970978
1666440682.442554;6.99544010698173
1666440736.442554;6.999667027779008
1666440790.442554;6.963995107029131
1666440844.442554;6.790483408668988
1666440898.442554;6.587787096023414
1666440952.442554;6.431081895676385
1666441006.442554;6.03445889757143
1666441060.442554;5.689219372859298
1666441114.442554;5.426763978499154
1666441168.442554;5.030494377552719
1666441222.442554;4.743627715079878
1666441276.442554;4.425552085002904
1666441330.442554;4.171506574959048
1666441384.442554;3.914172925437258
1666441438.442554;3.497848187203987
1666441492.442554;3.3796181078752605
1666441546.442554;3.2658850561706068
1666441600.442554;3.0897668928672037
1666441654.442554;3.0000991159975303
1666441708.442554;3.000008019386461
1666441762.442554;3.069615798348196
1666441816.442554;3.1504915410824674
1666441870.442554;3.3078253827866675
1666441924.442554;3.5585964516258697
1666441978.442554;3.6872156603535418
1666442032.442554;4.051276464325576
1666442086.442554;4.227705340149031
1666442140.442554;4.595482669275038
1666442194.442554;5.221790656787868
1666442248.442554;5.434334431451291
1666442302.442554;5.87298967744237
1666442356.442554;6.167738709626937
1666442410.442554;6.394098975611676
1666442464.442554;6.592488946680333
1666442518.442554;6.846034022528797
1666442572.442554;6.923125014531025
1666442626.442554;6.952503010735314
1666442680.442554;6.990711168228321
1666442734.442554;6.9439978119358745
1666442788.442554;6.889483036204364
1666442842.442554;6.786045071991588
1666442896.442554;6.510755009390146
1666442950.442554;6.172532827421981
1666443004.442554;6.061787429277507
1666443058.442554;5.659176131592137
1666443112.442554;5.4405173158760025
1666443166.442554;4.85870188156695
1666443220.442554;4.597770952402545
1666443274.442554;4.31931116963143
1666443328.442554;4.037516471041146
1666443382.442554;3.767679310136848
1666443436.442554;3.4769718212655505
1666443490.442554;3.1908058439511775
1666443544.442554;3.1884363523105637
1666443598.442554;3.048549460193104
1666443652.442554;3.00144382624703
1666443706.442554;3.0097510552053186
1666443760.442554;3.0743777542499675
1666443814.442554;3.2046773993107163
1666443868.442554;3.400779467187424
1666443922.442554;3.7102521002373003
1666443976.442554;3.9223010393738806
1666444030.442554;4.3589509888468
1666444084.442554;4.56257357752187
1666444138.442554;4.850723023364004
1666444192.442554;5.426850453744624
1666444246.442554;5.724847673689084
1666444300.442554;6.130365604682321
1666444354.442554;6.250485312671407
1666444408.442554;6.365076467032173
1666444462.442554;6.705280328708186
1666444516.442554;6.854353711265944
1666444570.442554;6.963931555496467
1666444624.442554;6.993696424653479
1666444678.442554;6.942022023515371
1666444732.442554;6.906392633601693
1666444786.442554;6.843717163996154
1666444840.442554;6.45416368886331
1666444894.442554;6.432305396280603
1666444948.442554;5.9297380554823
1666445002.442554;5.68335094097637
1666445056.442554;5.628965077048133
1666445110.442554;5.066235665849133
1666445164.442554;4.678079117073607
1666445218.442554;4.32840587126485
1666445272.442554;4.093801467262741
1666445326.442554;3.8232842814854204
1666445380.442554;3.4651513575920907
1666445434.442554;3.2735721469388306
1666445488.442554;3.107531359700727
1666445542.442554;3.1063778737434573
1666445596.442554;3.000148061972768
1666445650.442554;3.0271487525677223
1666445704.442554;3.141739952929577
1666445758.442554;3.213731975271436
1666445812.442554;3.47330701122057
1666445866.442554;3.669706692272622
1666445920.442554;3.7723406951656537
1666445974.442554;4.327155684038947
1666446028.442554;4.450504373526176
1666446082.442554;4.958923255733248
1666446136.442554;5.222036906410887
1666446190.442554;5.59110800407013
1666446244.442554;5.942703727028748
1666446298.442554;6.212935533860999
1666446352.442554;6.3447285139143785
1666446406.442554;6.527607279445758
1666446460.442554;6.721736261324862
1666446514.442554;6.910060005441445
1666446568.442554;6.9961264649362445
1666446622.442554;6.999758518967708
1666446676.442554;6.920261141172582
1666446730.442554;6.78303239329388
1666446784.442554;6.557779670690881
1666446838.442554;6.493425497109168
1666446892.442554;6.25808134582281
1666446946.442554;5.945715010742095
1666447000.442554;5.494310537811806
1666447054.442554;5.107859134320237
1666447108.442554;4.8704271078510635
1666447162.442554;4.691991801270835
1666447216.442554;4.089937967426343
1666447270.442554;4.058404765341255
1666447324.442554;3.558363337890907
1666447378.442554;3.449930817975044
1666447432.442554;3.2993974967060478
1666447486.442554;3.0542524432748017
1666447540.442554;3.0023676889854993
1666447594.442554;3.0003657120152463
1666447648.442554;3.0718786673806817
1666447702.442554;3.1231124338165843
1666447756.442554;3.2357925779456895
1666447810.442554;3.6214004916519564
1666447864.442554;3.8172958614433674
1666447918.442554;4.221261204438127
1666447972.442554;4.226399430604488
1666448026.442554;4.576487388768352
1666448080.442554;4.934843384200479
1666448134.442554;5.508754124694425
1666448188.442554;5.676376638015342
1666448242.442554;5.968977609024608
1666448296.442554;6.316612277116883
1666448350.442554;6.532974643856435
1666448404.442554;6.736973570538072
1666448458.442554;6.935896822333383
1666448512.442554;6.993266715388211
1666448566.442554;6.995061063669418
1666448620.442554;6.9179140400413655
1666448674.442554;6.848077241575707
1666448728.442554;6.706019720875679
1666448782.442554;6.5464839690588175
1666448836.442554;6.12953316821477
1666448890.442554;6.059596700519348
1666448944.442554;5.597867643981544
1666448998.442554;5.474992609888772
1666449052.442554;4.996000002666671
1666449106.442554;4.733222320813401
1666449160.442554;4.28689512212793
1666449214.442554;4.068710921591633
1666449268.442554;3.79098035661749
1666449322.442554;3.489627792456697
1666449376.442554;3.211524247943743
1666449430.442554;3.083102774666651
1666449484.442554;3.0232098646519265
1666449538.442554;3.0036843250605294
1666449592.442554;3.0198704723320358
1666449646.442554;3.1104357521258184
1666449700.442554;3.210258526326305
1666449754.442554;3.376253058156168
1666449808.442554;3.744644839617612
1666449862.442554;3.884323703694789
1666449916.442554;4.32738902605308
1666449970.442554;4.600302562421999
1666450024.442554;5.049163194397718
1666450078.442554;5.108689767477697
1666450132.442554;5.448472514006441
1666450186.442554;5.8044519251367
1666450240.442554;6.077132310418848
1666450294.442554;6.558567491718145
1666450348.442554;6.674582057325235
1666450402.442554;6.876195763856732
1666450456.442554;6.9302313596055205
1666450510.442554;6.999429958442908
1666450564.442554;6.986171217973607
1666450618.442554;6.931513786422043
1666450672.442554;6.735400902448573
1666450726.442554;6.687003700017634
1666450780.442554;6.429102211942565
1666450834.442554;5.9662049075718215
1666450888.442554;5.859845194243069
1666450942.442554;5.497945476834219
1666450996.442554;5.063652955300909
1666451050.442554;4.60666918202349
1666451104.442554;4.476676884503008
1666451158.442554;4.296329604242506
1666451212.442554;3.85702312411844
1666451266.442554;3.697688737515601
1666451320.442554;3.2593186219905963
1666451374.442554;3.229825613659137
1666451428.442554;3.035362511130608
1666451482.442554;3.0020735164839514
1666451536.442554;3.002231937425551
1666451590.442554;3.0730115747529583
1666451644.442554;3.1911983583361376
1666451698.442554;3.30613874378799
1666451752.442554;3.6671579179447265
1666451806.442554;3.8895880995522525
1666451860.442554;4.280830253122844
1666451914.442554;4.577144747808519
1666451968.442554;4.835689838508384
1666452022.442554;5.353217195803794
1666452076.442554;5.675127290027058
1666452130.442554;5.697271265011333
1666452184.442554;6.186198201852264
1666452238.442554;6.368668382250075
1666452292.442554;6.564759570670992
1666452346.442554;6.870712836513947
1666452400.442554;6.9200284289412
1666452454.442554;6.9992185273372005
1666452508.442554;6.9831673545603
1666452562.442554;6.8949054981967
1666452616.442554;6.834714037964528
1666452670.442554;6.75497845888447
1666452724.442554;6.380470457013187
1666452778.442554;6.312784339646465
1666452832.442554;5.83962531616808
1666452886.442554;5.738963608377647
